,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AL022328.4,0.302161171,-0.477116204,3.27320707,-0.145764137,0.884107588,NA
CHM,8.93062763,0.098209536,0.673787098,0.145757519,0.884112813,NA
HPF1,7.00761798,0.10775577,0.739575857,0.145699416,0.884158682,NA
ARMC9,1.443422977,0.281332007,1.932032239,0.145614551,0.88422568,NA
CRTC3,3.314583869,-0.169554898,1.166079669,-0.145405929,0.884390383,NA
ACADM,20.66112398,-0.071834674,0.494448269,-0.145282487,0.884487842,NA
MAP9,0.56202328,-0.374417884,2.577998596,-0.145235876,0.884524641,NA
LARP7,29.49941069,0.059111309,0.407040616,0.145222138,0.884535487,NA
TRIP10,1.082117526,0.240613475,1.66248082,0.144731579,0.884922805,NA
FKBP5,17.2986758,-0.073158263,0.505838605,-0.144627679,0.885004842,NA
TCF25,51.33655739,-0.048705947,0.336865125,-0.144585898,0.885037832,NA
EPS15,10.84949937,0.088116596,0.610191534,0.144408094,0.885178226,NA
RALGAPB,3.396991884,0.153472208,1.064077817,0.144230248,0.885318656,NA
POLR2H,8.768834958,0.099535076,0.690282231,0.144194753,0.885346684,NA
ZNF720,5.589293374,-0.129408344,0.897523605,-0.144183778,0.88535535,NA
ZNF189,1.333651311,-0.227365462,1.576964189,-0.144179217,0.885358952,NA
PLK3,6.787508817,-0.10638068,0.739507232,-0.143853468,0.885616181,NA
FADS3,1.889490831,-0.21588976,1.502388757,-0.143697667,0.885739213,NA
PAFAH1B2,14.88207027,0.079800514,0.555343964,0.143695653,0.885740804,NA
LXN,2.089745222,-0.204750771,1.425939216,-0.143590111,0.88582415,NA
USP42,2.438597728,0.184297608,1.285929384,0.143318607,0.886038562,NA
CEP128,0.559773805,-0.34607386,2.41540591,-0.143277724,0.886070848,NA
RASSF2,0.559773805,-0.34607386,2.41540591,-0.143277724,0.886070848,NA
MS4A4A,119.7433337,-0.040525306,0.282915864,-0.143241546,0.886099419,0.962821932
MITD1,12.54011786,0.082714121,0.579285614,0.142786424,0.886458859,NA
SRGAP2,3.977467586,0.140343412,0.983157864,0.142747587,0.886489533,NA
ZNF569,1.141330908,-0.236745809,1.658945864,-0.14270858,0.88652034,NA
MRM2,5.526416747,0.126700053,0.888538087,0.142593835,0.886610967,NA
RBM5,5.481022234,0.119579452,0.838845149,0.142552475,0.886643634,NA
HARS,4.521539459,0.13286121,0.932171778,0.142528676,0.88666243,NA
TRMT11,4.60857311,-0.131412566,0.92236869,-0.142472926,0.886706463,NA
INSR,2.479312607,0.16763631,1.176953669,0.142432378,0.886738489,NA
EIF2S1,13.20676974,0.078617092,0.551972414,0.142429386,0.886740852,NA
FLI1,4.302409717,0.136107403,0.955865411,0.142391807,0.886770533,NA
SLC22A4,1.084367002,0.236381706,1.661566949,0.142264328,0.886871222,NA
EPS8L1,1.084367002,0.236381706,1.661566949,0.142264328,0.886871222,NA
VPS53,9.130197475,0.094751115,0.666968733,0.142062304,0.887030793,NA
C11orf58,66.34966015,0.043878287,0.308993656,0.142003843,0.88707697,NA
SIRT6,3.221490624,-0.156299865,1.101025028,-0.141958503,0.887112783,NA
CCNT2,3.127682473,0.153001772,1.077853983,0.14195037,0.887119208,NA
TMEM143,1.110015484,0.256132876,1.809364977,0.141559541,0.887427926,NA
CD101,5.275552457,-0.122836112,0.867833907,-0.141543342,0.887440723,NA
RRP9,1.971449445,0.186831676,1.320431648,0.14149288,0.887480585,NA
ZBTB14,1.577882357,-0.209121788,1.478443852,-0.14144723,0.887516645,NA
C6orf136,1.713836812,0.194391659,1.374616935,0.141415149,0.887541987,NA
GALNT7,5.295472031,-0.123984495,0.87703218,-0.14136824,0.887579043,NA
GSN,121.2572933,-0.109423736,0.775093829,-0.141174826,0.887731833,0.962821932
BTK,20.78933351,0.065094545,0.461217903,0.141136207,0.887762341,NA
ACTR3C,0.754808888,0.297801974,2.112267297,0.140986879,0.887880308,NA
AF117829.1,0.754808888,0.297801974,2.112267297,0.140986879,0.887880308,NA
CBLB,1.926340527,-0.183087121,1.298912298,-0.140954183,0.887906138,NA
FAM200B,23.11573218,-0.065284737,0.463482236,-0.140857042,0.887982879,NA
GPN1,3.956934251,-0.14073584,0.999198685,-0.140848705,0.887989466,NA
LINC01116,0.837421276,-0.271368593,1.927215551,-0.140808636,0.888021121,NA
NOSIP,14.94932861,-0.076926804,0.546651618,-0.140723637,0.888088271,NA
RFK,13.13611733,0.082265534,0.584600947,0.140720835,0.888090485,NA
CD300A,7.537038669,-0.102918944,0.731594565,-0.140677567,0.888124668,NA
FOCAD,1.628509743,0.196560756,1.397524023,0.140649286,0.888147011,NA
GTF3C6,36.18328237,0.052204346,0.37130383,0.140597381,0.888188018,NA
RANBP9,2.626567737,0.16382672,1.165360733,0.140580264,0.88820154,NA
PPIE,8.36301678,0.095238475,0.677563426,0.140560235,0.888217364,NA
ZNF354C,0.642851397,-0.306305557,2.179209654,-0.140558095,0.888219055,NA
ATAT1,0.642851397,-0.306305557,2.179209654,-0.140558095,0.888219055,NA
AL606807.1,0.642851397,-0.306305557,2.179209654,-0.140558095,0.888219055,NA
AARSD1,0.642851397,-0.306305557,2.179209654,-0.140558095,0.888219055,NA
PHETA2,0.642851397,-0.306305557,2.179209654,-0.140558095,0.888219055,NA
STRADA,1.139546637,0.247762748,1.762992522,0.140535337,0.888237035,NA
PDE6G,1.030302059,0.271742448,1.935803711,0.140377067,0.888362076,NA
NUMB,12.53746185,-0.080936096,0.577100118,-0.140246196,0.888465474,NA
FKBP11,1.079868051,0.245925737,1.755380673,0.140098237,0.888582374,NA
LZTR1,1.079868051,0.245925737,1.755380673,0.140098237,0.888582374,NA
ACADVL,41.01052109,-0.051373107,0.366705513,-0.140093632,0.888586012,NA
MRPL2,8.968543007,0.09333114,0.666379349,0.140057072,0.888614898,NA
POLR3C,1.898442569,-0.185776475,1.329670862,-0.139716136,0.888884277,NA
C6orf106,5.900454214,-0.119473416,0.855278901,-0.139689422,0.888905384,NA
STIM2,7.611011764,0.104217856,0.746376423,0.139631763,0.888950943,NA
RBM28,5.752133487,0.114363297,0.819247445,0.139595549,0.888979558,NA
ZNF800,9.700755135,-0.088760266,0.635961584,-0.139568596,0.889000854,NA
PTGER3,1.05600384,-0.24740842,1.772781212,-0.139559478,0.889008059,NA
ATAD3B,0.793337943,0.281445476,2.018825727,0.139410486,0.889125787,NA
DNAJC17,5.502403979,-0.113370916,0.813409043,-0.139377497,0.889151854,NA
RPF2,8.633406976,-0.098724638,0.709807071,-0.13908658,0.889381733,NA
MIDN,7.572979355,0.100789886,0.726574727,0.138719229,0.889672022,NA
FHL1,14.5511598,0.089691258,0.647155775,0.138592997,0.889771778,NA
M6PR,71.46861531,-0.041703504,0.301529916,-0.138306357,0.889998302,0.963469081
PPA1,43.44803466,0.049016254,0.355037473,0.13805938,0.890193488,NA
PHF13,1.162480439,-0.221898013,1.608293005,-0.137971136,0.89026323,NA
DPH2,1.162480439,-0.221898013,1.608293005,-0.137971136,0.89026323,NA
PLD1,1.162480439,-0.221898013,1.608293005,-0.137971136,0.89026323,NA
MACO1,4.24346436,-0.128365818,0.931268941,-0.137839686,0.890367119,NA
MED16,1.164729915,-0.223984548,1.625935594,-0.137757331,0.890432207,NA
RETREG2,7.121450617,-0.099185287,0.720680843,-0.1376272,0.890535057,NA
INSIG2,3.277187078,0.145863317,1.060914534,0.137488282,0.890644854,NA
CMTR2,3.814151999,-0.137706874,1.001705644,-0.137472395,0.890657411,NA
IRAK1,8.659974364,0.102480644,0.746281148,0.137321765,0.890776468,NA
RCN3,1.416158787,-0.275718256,2.007969471,-0.137311976,0.890784204,NA
LETMD1,5.984503478,0.11287875,0.822962004,0.137161557,0.890903097,NA
AC009403.1,1.141796113,0.229221871,1.672260631,0.137073054,0.890973051,NA
RTF2,26.0166859,0.056565571,0.413628718,0.136754458,0.891224883,NA
FAN1,1.775764873,0.193440152,1.414895483,0.13671692,0.891254555,NA
IMMT,15.57468462,0.075321482,0.551800338,0.136501334,0.89142497,NA
MCM7,1.37089711,0.213302024,1.564402486,0.13634728,0.891546749,NA
TLE4,13.51526198,-0.079399763,0.582545477,-0.136297965,0.891585732,NA
RABEP2,1.930839478,-0.183400262,1.347635207,-0.136090435,0.891749789,NA
TTC38,2.328889712,-0.190084198,1.398537366,-0.135916424,0.891887352,NA
DTYMK,8.461559391,0.095405335,0.702059654,0.135893489,0.891905483,NA
MFSD3,1.773515398,0.188911513,1.390378528,0.135870563,0.891923607,NA
C16orf54,3.180157781,0.151659144,1.116471193,0.135837938,0.891949399,NA
PPP3R1,3.974788716,-0.130393243,0.960824495,-0.135709741,0.892050747,NA
PPP2CA,15.17108921,-0.074352822,0.548617186,-0.135527693,0.89219467,NA
ZNF814,0.759307839,0.285680646,2.108368764,0.135498424,0.89221781,NA
SNAPC2,5.926668527,0.111300722,0.821472377,0.135489306,0.892225019,NA
MEAF6,16.54332672,0.073284876,0.541324769,0.135380608,0.892310956,NA
CYB5R2,4.054412949,-0.13029791,0.963175873,-0.135279458,0.892390926,NA
FOXJ3,3.555949243,0.135790994,1.004193243,0.135223967,0.892434798,NA
POMGNT1,5.86751273,-0.110576894,0.81866931,-0.13506906,0.892557273,NA
KIF1C,4.787537999,-0.131007931,0.971001144,-0.13492047,0.892674754,NA
SDSL,10.09858351,0.085421858,0.633626413,0.134814231,0.892758754,NA
GABARAPL1,14.48782801,-0.073314127,0.544365474,-0.134678135,0.892866362,NA
POLDIP3,4.583469287,0.127593142,0.948162326,0.13456888,0.892952748,NA
ZNF449,1.144045588,0.224894071,1.671410376,0.134553473,0.89296493,NA
PTBP2,1.02243894,0.238648101,1.774908237,0.134456585,0.893041539,NA
UBA3,8.693729683,-0.09072025,0.675231516,-0.134354288,0.893122427,NA
IL13RA1,19.98695833,0.061849439,0.460386439,0.134342443,0.893131792,NA
ANKRD17,6.74959344,-0.101057566,0.752274684,-0.134335992,0.893136894,NA
COX8A,164.4666258,-0.032185646,0.239637105,-0.134309944,0.89315749,0.965078412
EXOC3L4,1.42002397,0.261722208,1.951525297,0.134111614,0.893314316,NA
DLGAP4,4.393554803,-0.125275354,0.934202722,-0.134098682,0.893324542,NA
GRSF1,8.716167921,-0.09126753,0.681307892,-0.133959302,0.893434757,NA
LINC01184,2.260229029,0.162319295,1.211909816,0.133936777,0.893452568,NA
PPP3CB,5.58720396,-0.114765758,0.858427368,-0.133693032,0.893645315,NA
RMC1,2.461600632,-0.158431863,1.186926969,-0.133480717,0.893813213,NA
AC015982.1,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
ITM2C,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
FOXP4,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
EFEMP2,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
LIPN,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
AL158212.2,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
GZMH,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
AC060780.1,0.512326303,0.334843771,2.510152059,0.133395812,0.893880358,NA
FAF1,3.013554962,0.156105393,1.17110826,0.133297149,0.893958382,NA
ZCCHC7,3.515354996,-0.13573246,1.018602486,-0.133253612,0.893992813,NA
SMARCA2,10.31284719,-0.082702855,0.620780218,-0.133224051,0.894016191,NA
THUMPD3,7.829909208,0.093881046,0.705474289,0.133075077,0.894134005,NA
TCTA,3.427192615,-0.138944747,1.044147364,-0.133070055,0.894137977,NA
MRPS14,10.2675497,0.088187538,0.663021167,0.133008631,0.894186555,NA
PPP2CB,10.08108313,-0.084930765,0.638845364,-0.132944168,0.894237536,NA
SNRPE,36.30562155,-0.049278418,0.370674199,-0.132942672,0.894238719,NA
ILF2,23.55171719,-0.057140432,0.430144309,-0.132840145,0.894319805,NA
SLC46A2,1.086616477,0.232688074,1.75239811,0.132782655,0.894365272,NA
LRRC59,12.57365484,-0.075239772,0.567172575,-0.132657634,0.89446415,NA
ASB7,0.832922325,-0.272722544,2.05813056,-0.132509837,0.894581043,NA
NCBP3,8.485778216,-0.090248653,0.681293416,-0.132466645,0.894615204,NA
CD247,0.952279498,-0.268911362,2.030853845,-0.132412956,0.894657667,NA
STAT5A,9.138002913,-0.087442837,0.662138855,-0.132061177,0.894935903,NA
TMEM160,29.65795676,0.052855466,0.400515551,0.131968575,0.895009148,NA
LCORL,6.732170971,0.106876567,0.809950697,0.131954411,0.895020351,NA
SAAL1,3.501219008,0.145627169,1.104357891,0.13186592,0.895090345,NA
CCDC28B,1.226657976,-0.228319292,1.733718353,-0.131693416,0.895226793,NA
FLT3LG,1.226657976,-0.228319292,1.733718353,-0.131693416,0.895226793,NA
RPIA,8.326932988,-0.091010913,0.691288096,-0.131654101,0.895257891,NA
DNAJC21,18.42551658,0.064766153,0.492055207,0.131623754,0.895281896,NA
ARHGAP25,9.661640243,-0.083553803,0.634905733,-0.131600328,0.895300426,NA
NXPE3,4.407955908,-0.119511266,0.908934419,-0.131485026,0.895391631,NA
SLC4A7,4.586991666,-0.121167958,0.921970367,-0.131422834,0.895440827,NA
ZNF430,3.8113124,0.127415516,0.970025322,0.131352773,0.895496246,NA
LMNA,62.45563681,0.046754037,0.356006493,0.131329168,0.895514919,NA
FAM215B,1.598461771,-0.227261921,1.730594523,-0.131320143,0.895522058,NA
TBC1D2B,5.016276186,-0.112372607,0.85651659,-0.131197234,0.895619284,NA
IKBKG,4.698984967,-0.116198035,0.885840182,-0.131172685,0.895638703,NA
UTP4,2.317658139,0.159610165,1.219365695,0.13089606,0.895857532,NA
ABHD5,36.27830651,-0.052032141,0.397524009,-0.130890562,0.895861881,NA
CEP44,3.53030076,0.131508946,1.004855113,0.13087354,0.895875347,NA
PHF20,12.23617779,0.075632311,0.57826416,0.130791973,0.895939873,NA
FBXO48,0.585422287,-0.30423855,2.326528601,-0.130769314,0.895957798,NA
RAB40C,0.585422287,-0.30423855,2.326528601,-0.130769314,0.895957798,NA
EIF3C,0.585422287,-0.30423855,2.326528601,-0.130769314,0.895957798,NA
ZSCAN30,0.585422287,-0.30423855,2.326528601,-0.130769314,0.895957798,NA
TSEN15,4.605304117,-0.116101585,0.888453852,-0.13067824,0.896029847,NA
FAM114A1,2.232331071,0.162805257,1.247485133,0.130506771,0.896165497,NA
DCUN1D4,4.686063133,-0.130545489,1.000635225,-0.130462616,0.896200429,NA
CDK19,2.8808695,-0.142313095,1.093824114,-0.130106014,0.896482552,NA
GNL1,3.467943305,-0.14192055,1.091392575,-0.130036206,0.896537781,NA
RHOG,39.19557731,-0.047998549,0.36913045,-0.1300314,0.896541584,NA
SCAMP4,3.256037547,0.138006534,1.062542943,0.129883253,0.896658794,NA
ZNF28,1.566581682,0.196436629,1.512781962,0.12985125,0.896684114,NA
CCM2,13.92346783,-0.072296997,0.557208592,-0.129748533,0.896765383,NA
PDIA3,108.3531713,-0.039044928,0.301031389,-0.129703842,0.896800742,0.96583113
AP5M1,4.813255584,-0.113601709,0.876396891,-0.129623587,0.896864241,NA
ZNF783,0.514575778,0.324786401,2.505679023,0.129620114,0.896866989,NA
LPAR2,0.514575778,0.324786401,2.505679023,0.129620114,0.896866989,NA
TPRN,1.818644322,0.204517534,1.580045867,0.129437719,0.897011303,NA
ZFAND2A,2.460412551,0.156893967,1.21298665,0.129345173,0.897084529,NA
SFPQ,39.1881231,-0.049150355,0.380273856,-0.129249892,0.897159919,NA
VPS13D,3.063172484,-0.136676318,1.058348715,-0.129141101,0.897246,NA
C1orf216,2.034397024,0.171658694,1.330042352,0.129062577,0.897308133,NA
MON2,5.132610227,0.116913491,0.906623929,0.128954782,0.897393429,NA
ZNF316,1.838763983,-0.180285544,1.39806402,-0.128953711,0.897394276,NA
TRIM5,4.70384421,0.116413709,0.903074585,0.128908188,0.897430297,NA
MRPL3,11.67775027,-0.078072936,0.606765424,-0.128670707,0.897618215,NA
YRDC,5.02232351,-0.112866719,0.87725466,-0.128659013,0.897627469,NA
DYM,4.394057585,-0.118215826,0.919448138,-0.128572588,0.897695858,NA
POLK,11.58944372,0.074371806,0.578473966,0.128565519,0.897701451,NA
ZNF117,1.947490058,-0.169524772,1.319314838,-0.128494555,0.897757607,NA
PTCD3,4.43360439,-0.116277205,0.905423537,-0.128422998,0.897814232,NA
AP1S2,24.35170323,-0.067045018,0.522526048,-0.128309427,0.897904105,NA
POGK,4.16865144,0.123759871,0.964694042,0.128289246,0.897920075,NA
SSFA2,9.375448038,0.084788401,0.661265,0.128221517,0.897973673,NA
HDDC3,7.182861943,-0.094522799,0.737324299,-0.128197049,0.897993035,NA
AMBRA1,1.060967995,0.218647494,1.706086956,0.128157298,0.898024493,NA
SVBP,9.517660173,0.084112521,0.656653785,0.128092647,0.898075655,NA
ZNF92,1.755169655,-0.173527008,1.356197015,-0.12795118,0.898187608,NA
PPP1R21,5.933797252,0.111777948,0.873648839,0.127943795,0.898193452,NA
BLCAP,9.078831408,0.082800585,0.647205971,0.127935447,0.898200059,NA
SCARB1,1.16697939,-0.220530165,1.723763381,-0.127935288,0.898200185,NA
TMEM104,1.349747579,0.193052951,1.509152583,0.127921426,0.898211155,NA
FLOT1,30.93623236,0.056339196,0.440499755,0.12789836,0.898229409,NA
SLC22A15,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
TBCCD1,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
RFC4,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
AC008771.1,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
FAXDC2,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
RTN4IP1,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
HDAC2-AS2,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
AC004540.1,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
NDFIP2,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
TLN2,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
ERF,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
ZNF615,0.583172811,-0.280602784,2.195263857,-0.127821894,0.898289923,NA
CENPV,3.640658264,0.129722079,1.015065636,0.12779674,0.89830983,NA
SH2B1,2.217264674,0.182520463,1.430310573,0.127608973,0.89845843,NA
FABP5,408.6961166,-0.02939568,0.230360611,-0.127607232,0.898459807,0.96583113
THAP12,8.819720016,-0.08526322,0.66840967,-0.12756132,0.898496143,NA
USP3,18.85471191,0.059814194,0.469768814,0.127326873,0.898681692,NA
RIC8A,4.690013222,0.11308581,0.888678763,0.127251618,0.898741252,NA
RALGAPA1,3.542022996,-0.132897845,1.04664895,-0.126974613,0.898960492,NA
AL772337.2,0.640601922,-0.292887784,2.308139929,-0.126893426,0.899024749,NA
ETS1,0.640601922,-0.292887784,2.308139929,-0.126893426,0.899024749,NA
CIDEB,0.640601922,-0.292887784,2.308139929,-0.126893426,0.899024749,NA
NPIPB4,0.640601922,-0.292887784,2.308139929,-0.126893426,0.899024749,NA
NT5C,18.2929463,-0.06034183,0.475558379,-0.126886272,0.899030412,NA
RNF5,8.812405241,0.085556174,0.674311128,0.126879375,0.899035871,NA
SLC9A8,1.077153371,-0.219420697,1.729933395,-0.126837656,0.899068891,NA
NOTCH2,5.726483238,0.105378303,0.831199092,0.126778655,0.89911559,NA
TEX261,3.91061118,-0.122393098,0.971301111,-0.126009429,0.899724461,NA
PPP1R9B,2.549008613,0.146302321,1.161362874,0.125974684,0.899751964,NA
RAD23A,36.51021608,0.046423484,0.368579143,0.125952552,0.899769483,NA
TLE3,5.768897566,0.110528585,0.877641242,0.125938231,0.89978082,NA
C4orf3,62.14346912,-0.044531647,0.353908251,-0.125828224,0.8998679,NA
KCTD18,2.078496078,-0.175311088,1.394237613,-0.125739749,0.899937936,NA
EFCAB14,13.62116356,-0.069685104,0.555551371,-0.125434131,0.900179869,NA
ACCS,0.666250404,-0.273919776,2.186655713,-0.125268818,0.900310737,NA
UFSP2,4.912979471,0.110487013,0.882792374,0.125156284,0.900399825,NA
TBCE,0.580923336,-0.291768613,2.332197991,-0.125104564,0.90044077,NA
LINC02024,0.580923336,-0.291768613,2.332197991,-0.125104564,0.90044077,NA
AL683813.1,0.580923336,-0.291768613,2.332197991,-0.125104564,0.90044077,NA
ZNF408,0.580923336,-0.291768613,2.332197991,-0.125104564,0.90044077,NA
NEURL4,0.580923336,-0.291768613,2.332197991,-0.125104564,0.90044077,NA
RNF215,0.580923336,-0.291768613,2.332197991,-0.125104564,0.90044077,NA
MIOS,1.345248628,0.202480236,1.61908979,0.125058065,0.900477582,NA
FAM32A,14.78490556,0.069833457,0.55887837,0.124952871,0.900560861,NA
KMT5A,8.182868096,0.086664122,0.693576552,0.124952498,0.900561157,NA
PDHA1,20.72356634,0.058154032,0.465527622,0.12492069,0.900586338,NA
AAR2,1.734020124,-0.175886539,1.408811892,-0.124847426,0.90064434,NA
GTF2A1,7.165339929,0.096447349,0.772878387,0.124789812,0.900689953,NA
ABHD13,3.877194754,-0.119313993,0.957037708,-0.124670106,0.900784725,NA
PRCP,9.916321787,0.080292709,0.644651752,0.124552069,0.900878177,NA
RIOK2,3.673742238,-0.123191539,0.991073902,-0.124301063,0.901076906,NA
STK17B,15.5289644,0.064662689,0.520723875,0.12417846,0.901173977,NA
KLHL21,0.803355362,0.238409027,1.921421009,0.124079536,0.901252301,NA
SCLY,0.803355362,0.238409027,1.921421009,0.124079536,0.901252301,NA
WBP2,12.59360602,0.07290964,0.587883359,0.124020588,0.901298974,NA
GATD1,1.651962048,-0.187447471,1.513857396,-0.123821089,0.901456934,NA
WDPCP,2.350039244,-0.164395705,1.32995557,-0.123609922,0.901624136,NA
BSDC1,3.938437516,0.12265224,0.99239795,0.123591791,0.901638493,NA
TBC1D10B,3.669243287,-0.121819224,0.986112302,-0.123534839,0.901683588,NA
HERC1,7.935953895,0.086173321,0.697974939,0.123461912,0.901741333,NA
SLC25A38,1.074903896,-0.228558686,1.851608675,-0.1234379,0.901760347,NA
LUC7L2,8.792438338,-0.083662288,0.677810886,-0.123430133,0.901766497,NA
AC020910.4,1.624110254,-0.209628492,1.698439446,-0.123424178,0.901771212,NA
ODR4,6.416582049,0.094005503,0.761916644,0.123380298,0.901805958,NA
NOP10,182.1270479,-0.030968235,0.251165797,-0.123297979,0.901871141,0.96583113
COPS3,11.94297586,0.081541149,0.661739131,0.123222499,0.90193091,NA
SMPD4,1.40717669,0.186753231,1.518106373,0.123017224,0.902093459,NA
POLG,2.436348252,0.164115557,1.334524644,0.12297679,0.902125477,NA
COG5,4.047161824,0.117032105,0.95442951,0.122619957,0.90240805,NA
FPGT,3.141751126,-0.131008131,1.068712235,-0.122585039,0.902435703,NA
TRAPPC12,6.36365189,0.093918906,0.766739735,0.122491247,0.902509978,NA
ZNF428,15.28601737,-0.066633631,0.544379497,-0.122402904,0.902579939,NA
FCHO1,2.022799707,-0.155749721,1.272881182,-0.122359984,0.902613929,NA
MAEA,4.67906716,-0.114579252,0.936436933,-0.122356614,0.902616598,NA
STK36,0.991309567,-0.222177832,1.816128898,-0.122335938,0.902632972,NA
PSKH1,0.991309567,-0.222177832,1.816128898,-0.122335938,0.902632972,NA
SNHG7,7.430379552,0.100859248,0.825363269,0.122199827,0.902740764,NA
LINC02035,0.999039934,0.21762662,1.781754994,0.12214172,0.902786781,NA
TSEN54,0.999039934,0.21762662,1.781754994,0.12214172,0.902786781,NA
SYTL3,0.829653332,-0.25327401,2.074259611,-0.122103332,0.902817183,NA
C8orf59,32.79842365,0.049937182,0.409282689,0.122011469,0.902889935,NA
MEPCE,1.898389271,0.160693016,1.318276524,0.121896289,0.902981155,NA
UBTF,7.641148761,-0.086685408,0.71127121,-0.121873916,0.902998873,NA
C15orf39,1.050336898,0.237760329,1.955090868,0.121610884,0.903207193,NA
ANGEL1,1.953568907,0.158663199,1.304786036,0.121600933,0.903215075,NA
AKR1C2,2.685014598,0.146207018,1.204258983,0.121408285,0.903367655,NA
MED13,11.36542634,-0.074728839,0.616245462,-0.121264729,0.903481356,NA
WTAP,23.78809208,-0.062330005,0.514328245,-0.12118721,0.903542755,NA
TXNRD2,5.95333476,0.099218954,0.818980552,0.121149341,0.903572749,NA
SEH1L,2.864050356,0.134077446,1.107349206,0.121079642,0.903627954,NA
CLEC4D,5.532842603,0.135522511,1.119322474,0.121075484,0.903631247,NA
ZNF570,1.905121894,-0.186568247,1.542370076,-0.12096205,0.903721094,NA
AZI2,23.68538711,-0.052791985,0.436601734,-0.120915656,0.903757841,NA
DPP7,58.53580335,0.038079588,0.315027203,0.120877143,0.903788347,NA
NCL,88.43360371,0.03554492,0.29409444,0.120862266,0.90380013,0.96583113
NDUFS2,30.15328915,0.049905761,0.412915685,0.120861867,0.903800447,NA
DRG1,2.719044702,0.139010316,1.150821244,0.120792275,0.903855569,NA
DCPS,4.687193629,0.108839388,0.901237516,0.120766597,0.903875908,NA
TAF6L,2.876370549,-0.133788681,1.109967115,-0.120533914,0.904060216,NA
ABCC1,1.86216299,-0.168290679,1.396660523,-0.12049505,0.904091001,NA
TENT4A,1.503101563,0.226083424,1.876612551,0.120474215,0.904107504,NA
ARMC2,1.503101563,0.226083424,1.876612551,0.120474215,0.904107504,NA
CGRRF1,5.153329613,0.104391799,0.867570732,0.120326557,0.904224467,NA
PPFIBP1,1.409426165,0.180483547,1.500059499,0.120317592,0.904231569,NA
CHTOP,8.609903141,0.080862964,0.672097619,0.120314314,0.904234166,NA
HM13,20.1211779,-0.05622946,0.467420715,-0.12029732,0.904247627,NA
PDE3B,4.459680499,0.112533654,0.935982252,0.120230542,0.904300524,NA
CCNYL1,4.208200012,0.114809387,0.9553405,0.120176405,0.904343408,NA
PFN1,518.7157203,-0.025801523,0.215048819,-0.119979839,0.904499119,0.96583113
BNIP2,31.76936843,0.055030752,0.458704529,0.119969934,0.904506965,NA
ZNHIT6,4.995629437,-0.104420968,0.871448651,-0.119824579,0.904622111,NA
SLC16A4,0.452647717,0.307442812,2.565863709,0.119820399,0.904625423,NA
POU5F2,0.452647717,0.307442812,2.565863709,0.119820399,0.904625423,NA
SERAC1,0.452647717,0.307442812,2.565863709,0.119820399,0.904625423,NA
NDST2,0.452647717,0.307442812,2.565863709,0.119820399,0.904625423,NA
MED26,0.452647717,0.307442812,2.565863709,0.119820399,0.904625423,NA
PRCC,5.463187859,0.101415705,0.84673582,0.119772546,0.904663331,NA
TIMM23B,1.621860778,-0.203345588,1.6990987,-0.119678503,0.90473783,NA
SEC11A,130.5087465,-0.030492102,0.254947728,-0.119601386,0.904798922,0.96583113
NUDT15,2.939431626,-0.144253084,1.206390872,-0.119574084,0.90482055,NA
CCL3L1,8.132799239,-0.093445195,0.782059346,-0.119486066,0.904890278,NA
RBP1,1.59897859,0.194427071,1.627792325,0.119442184,0.904925042,NA
OSCP1,0.91048145,-0.214786745,1.798957331,-0.11939513,0.904962319,NA
C1orf122,30.77388407,0.047172634,0.395440576,0.119291335,0.905044548,NA
CCDC43,5.553082897,-0.100389446,0.841767918,-0.119260242,0.905069181,NA
PRPS1,3.825828771,0.116713845,0.979480792,0.119158891,0.905149475,NA
NKRF,1.157981489,-0.205729023,1.727147124,-0.119114938,0.905184296,NA
CENPS,0.317792234,-0.350189676,2.940185252,-0.11910463,0.905192463,NA
IFT122,0.317792234,-0.350189676,2.940185252,-0.11910463,0.905192463,NA
AC093827.4,0.317792234,-0.350189676,2.940185252,-0.11910463,0.905192463,NA
AC008966.1,0.317792234,-0.350189676,2.940185252,-0.11910463,0.905192463,NA
ISPD,0.317792234,-0.350189676,2.940185252,-0.11910463,0.905192463,NA
